nC;eta_B_star;eta_B_star_norm;W;Tc;Pc;Vc;rhoc;Zc;omega;Tf;Tfz;Hc;Amu;Bmu;Cmu;Dmu;Arho;Brho;Crho;Asat;Bsat;Csat;Dsat;Esat;Ac;Bc;Cc;Dc;Ak;Bk;Ck;Avap;Bvap;Asigma;Bsigma;DCN
10;6.32786;0.40781707;142.285;626.8;24.22;0.000516;275.75;0.24;0.359;312.59;219.16;44.3;-6.6518;1177;0.0125;-1.12e-05;0.2319;0.24;0.2857;69.764;-4484.8;-23.261;0.011587;-1.3978e-06;309.032;-0.341;0.0010745;0;0.1639;-6.7413e-05;-2.1693e-07;58.551;0.38;51.119;1.2222;22.04
10;6.81598;0.44686937;142.285;620.9;24.71;0.000524;271.54;0.251;0.383;310.93;219.16;44.29;-7.3037;1253.5;0.0142;-1.27e-05;0.2311;0.241;0.2857;99.899;-5267.3;-35.632;0.023335;-5.4868e-06;305.829;-0.3442;0.0010831;0;0.1643;-6.7277e-05;-2.23e-07;58.531;0.38;52.798;1.2222;20.56
10;5.15671;0.31411936;142.285;616.1;23.41;0.000522;272.58;0.239;0.385;310.37;219.16;44.31;-6.3738;1126.8;0.0121;-1.12e-05;0.2297;0.239;0.2857;77.065;-4699.1;-26.148;0.0138;-1.9752e-06;305.208;-0.3544;0.0011093;0;0.1651;-6.6835e-05;-2.2947e-07;58.95;0.38;50.842;1.2222;27.18
10;6.15224;0.39376649;142.285;603.5;22.39;0.000537;264.96;0.24;0.397;306.48;219.16;44.26;-5.5315;998.68;0.0103;-1.02e-05;0.2276;0.24;0.2857;64.491;-4365.5;-20.893;0.0082671;2.0753e-07;298.068;-0.3633;0.0011328;0;0.1659;-6.6439e-05;-2.434e-07;58.777;0.38;49.556;1.2222;28.61
10;3.84432;0.20912197;142.285;601.8;21.89;0.000545;261.07;0.238;0.424;308.15;219.16;44.27;-5.1712;865.28;0.0104;-1.08e-05;0.2248;0.238;0.2857;76.397;-4745.8;-25.661;0.012347;-1.1103e-06;301.426;-0.3745;0.0011622;0;0.1671;-6.5452e-05;-2.4932e-07;60.077;0.38;49.931;1.2222;33.2
10;3.84414;0.20910776;142.285;606.7;21.89;0.000555;256.37;0.241;0.424;310.37;219.16;44.27;-5.2007;878.13;0.0104;-1.06e-05;0.2264;0.241;0.2857;70.56;-4643.6;-23.186;0.0097061;-1.44e-07;305.343;-0.3666;0.0011428;0;0.1673;-6.531e-05;-2.4508e-07;60.684;0.38;50.091;1.2222;37.7
10;3.53762;0.1845847;142.285;610.9;22.29;0.000544;261.55;0.239;0.415;310.93;219.16;44.3;-5.4408;915.32;0.0108;-1.09e-05;0.2268;0.239;0.2857;71.07;-4640.6;-23.462;0.010298;-4.7207e-07;307.322;-0.366;0.0011403;0;0.1668;-6.5642e-05;-2.396e-07;60.488;0.38;50.435;1.2222;35.31
10;6.05381;0.38589182;142.285;625.7;24.22;0.000513;277.36;0.239;0.358;312.04;219.16;44.31;-6.6329;1172.7;0.0125;-1.12e-05;0.2312;0.239;0.2857;64.646;-4341.5;-21.165;0.0096098;-7e-07;308.177;-0.3433;0.00108;0;0.1639;-6.7469e-05;-2.1769e-07;58.414;0.38;51.109;1.2222;18.05
10;5.64057;0.3528307;142.285;624.5;24.22;0.000511;278.44;0.238;0.359;311.48;219.16;44.32;-6.6518;1173.1;0.0125;-1.13e-05;0.2305;0.238;0.2857;66.286;-4371.2;-21.859;0.010342;-9.6623e-07;307.296;-0.3456;0.0010857;0;0.1639;-6.7511e-05;-2.1861e-07;58.222;0.38;51.063;1.2222;18.88
10;2.8517;0.12970744;142.285;614.3;22.8;0.00053;268.46;0.237;0.41;312.04;219.16;44.32;-5.8025;966.81;0.0116;-1.14e-05;0.2269;0.237;0.2857;83.593;-4939.8;-28.698;0.015712;-2.5128e-06;308.658;-0.3658;0.0011388;0;0.1663;-6.5948e-05;-2.3502e-07;60.171;0.38;51.035;1.2222;23.7
10;4.20528;0.23800101;142.285;620;23.1;0.000532;267.45;0.238;0.389;312.59;219.16;44.28;-5.7399;966.22;0.0113;-1.1e-05;0.2269;0.238;0.2857;67.26;-4489.2;-22.061;0.0097119;-5.1833e-07;252.843;-0.1886;0.00086329;0;0.1655;-6.6427e-05;-2.2757e-07;59.665;0.38;50.723;1.2222;27.36
10;2.8518;0.12971546;142.285;615.5;22.8;0.000533;266.95;0.237;0.409;312.04;219.16;44.32;-5.7816;966.23;0.0116;-1.13e-05;0.2268;0.237;0.2857;80.994;-4885.9;-27.607;0.014585;-2.1028e-06;309.662;-0.3652;0.0011374;0;0.1663;-6.5921e-05;-2.34e-07;60.299;0.38;51.056;1.2222;27.32
10;4.20315;0.23783002;142.285;615.7;23.1;0.000525;271.02;0.237;0.39;310.93;219.16;44.28;-5.7748;963.14;0.0115;-1.12e-05;0.2269;0.237;0.2857;68.549;-4490.2;-22.63;0.010382;-7.5401e-07;306.529;-0.3604;0.0011244;0;0.1654;-6.6579e-05;-2.3096e-07;59.337;0.38;50.61;1.2222;27.24
10;3.15593;0.15404802;142.285;606.6;22.29;0.000541;263;0.239;0.416;309.26;219.16;44.29;-5.4492;908.61;0.011;-1.11e-05;0.2264;0.239;0.2857;50.735;-4109;-15.062;0.0020425;2.5513e-06;303.594;-0.3679;0.001145;0;0.1667;-6.5759e-05;-2.4327e-07;60.428;0.38;50.307;1.2222;28.13
10;1.23049;3.46e-06;142.285;609.6;21.78;0.000552;257.76;0.237;0.443;312.59;185.46;44.31;-5.3762;908.11;0.0107;-1.09e-05;0.2237;0.237;0.2857;87.273;-5136.9;-29.989;0.016016;-2.3588e-06;298.363;-0.2531;0.001027;0;0.171;-7.6954e-05;-2.325e-07;62.818;0.38;50.788;1.2222;39.24
10;1.23155;8.814e-05;142.285;613.6;21.89;0.000561;253.63;0.241;0.446;314.26;185.46;44.31;-5.5312;935.48;0.011;-1.1e-05;0.2269;0.241;0.2857;81.394;-5035.5;-27.491;0.013341;-1.3742e-06;297.286;-0.2757;0.0010262;0;0.1711;-7.6647e-05;-2.2942e-07;63.361;0.38;51.17;1.2222;41.89
10;5.84934;0.36953327;142.285;623.4;22.9;0.000529;268.97;0.234;0.391;314.82;219.16;44.3;-5.6103;955.84;0.011;-1.06e-05;0.2226;0.234;0.2857;165.09;-6976.8;-62.423;0.048743;-1.4382e-05;314.525;-0.3644;0.0011342;0;0.1658;-6.6162e-05;-2.2556e-07;58.263;0.38;50.588;1.2222;22.6
10;3.53771;0.18459192;142.285;607.6;22.29;0.000537;264.96;0.237;0.416;309.82;219.16;44.32;-5.453;910.91;0.0109;-1.1e-05;0.2243;0.237;0.2857;80.047;-4837.7;-27.213;0.01411;-1.854e-06;304.709;-0.3712;0.0011532;0;0.1667;-6.5732e-05;-2.4241e-07;60.025;0.38;50.346;1.2222;33.91
10;1.91989;0.05515854;142.285;613;21.6;0.000583;244.06;0.247;0.465;314.26;188.35;44.29;-4.7528;805.4;0.0096;-1.01e-05;0.2737;0.2943;0.3331;64.652;-4564.4;-20.802;0.0081382;-3.4025e-14;163.728;1.0268;-0.0028681;3.6165e-06;0.1716;-7.5296e-05;-2.3305e-07;66.226;0.435;52.155;1.214;49.67
10;2.60783;0.11019667;142.285;610;21.2;0.000583;244.06;0.244;0.472;314.82;198.5;44.28;-6.6483;1076.5;0.0137;-1.3e-05;0.323;0.3466;0.4072;56.813;-4602.2;-16.769;-1.5533e-10;4.4072e-06;148.342;1.1724;-0.0032619;4.0293e-06;0.1712;-7.1512e-05;-2.4089e-07;65.666;0.425;51.634;1.244;56.89
10;1.91862;0.05505687;142.285;610;21.6;0.000583;244.06;0.248;0.465;314.26;174.45;44.29;-4.7951;796.52;0.0098;-1.04e-05;0.3299;0.3522;0.4125;12.449;-3091.8;0.421;-0.011259;6.7772e-06;170.158;0.9801;-0.0027635;3.6333e-06;0.1727;-8.0258e-05;-2.306e-07;62.016;0.375;54.353;1.2726;47.59
10;1.91982;0.05515261;142.285;610;21.6;0.000583;244.06;0.248;0.456;313.71;185.45;44.3;-4.5434;785.04;0.009;-9.69e-06;0.2335;0.2522;0.282;3.7845;-3221.7;5.2149;-0.0225;1.3173e-05;163.221;1.042;-0.002926;3.7311e-06;0.1716;-7.6642e-05;-2.3373e-07;65.682;0.432;52.893;1.2325;48.28
10;13.7297;1;142.285;627.3;24.01;0.000521;273.1;0.24;0.308;309.82;234.41;44.37;-5.8639;1069.7;0.0105;-9.65e-06;0.233;0.24;0.2857;96.01;-4963.7;-34.432;0.023655;-5.9877e-06;311.551;-0.3751;0.0011011;0;0.161;-6.3445e-05;-2.1659e-07;55.067;0.38;48.501;1.2222;7.23
10;13.02791;0.94385319;142.285;643.8;25.84;0.000508;280.09;0.245;0.294;314.26;236.71;44.36;-6.7838;1211.1;0.0124;-1.07e-05;0.2392;0.245;0.2857;60.019;-4108.4;-19.55;0.009248;-9.4842e-07;319.598;-0.3553;0.0010459;0;0.1597;-6.3339e-05;-2.0118e-07;56.208;0.38;50.752;1.2222;7.41
10;1.23045;0;142.285;601;21.78;0.000545;261.07;0.238;0.444;308.71;219.16;44.32;-5.355;889.37;0.0109;-1.12e-05;0.2335;0.2457;0.2934;51.717;-4186.6;-15.336;0.0017503;2.8445e-06;303.307;-0.3786;0.0011735;0;0.1678;-6.4858e-05;-2.5262e-07;61.543;0.38;50.566;1.2222;36.12
10;10.63336;0.75227781;142.285;598.5;22.19;0.000544;261.55;0.243;0.363;303.15;219.16;44.23;-4.7189;882.33;0.0083;-8.7e-06;0.2289;0.243;0.2857;44.331;-3742.2;-12.716;0.00070194;2.8949e-06;289.594;-0.354;0.0011087;0;0.1647;-6.7414e-05;-2.4416e-07;56.845;0.38;47.685;1.2222;16.31
10;11.6995;0.83757418;142.285;610.2;22.49;0.000535;265.95;0.237;0.344;306.48;219.16;44.29;-4.9816;933.92;0.0087;-8.72e-06;0.2261;0.237;0.2857;120.05;-5576.4;-44.295;0.032983;-9.2e-06;297.284;-0.3559;0.0011122;0;0.1642;-6.7651e-05;-2.3154e-07;55.382;0.38;47.598;1.2222;11.45
10;10.91205;0.77457408;142.285;623;25.1;0.000574;248.32;0.278;0.364;310.37;219.16;44.28;-7.2949;1253.6;0.0141;-1.25e-05;0.2342;0.242;0.2857;110.52;-5453;-40.21;0.028578;-7.562e-06;304.361;-0.3371;0.0010648;0;0.1636;-6.7757e-05;-2.189e-07;57.149;0.38;52.62;1.2222;12.9
10;9.45528;0.65802601;142.285;620.4;23.71;0.000525;271.02;0.241;0.345;309.82;219.16;44.31;-6.0916;1092.8;0.0112;-1.04e-05;0.2308;0.241;0.2857;64.641;-4283.7;-21.222;0.0097824;-7.4964e-07;302.661;-0.3406;0.0010733;0;0.1636;-6.7796e-05;-2.2116e-07;57.248;0.38;49.594;1.2222;16.76
10;9.81824;0.68706413;142.285;646.7;25.74;0.000506;281.2;0.242;0.311;316.48;260.56;44.33;-6.9092;1234.5;0.0127;-1.09e-05;0.2371;0.242;0.2857;70.983;-4451.2;-23.98;0.013216;-2.2933e-06;341.01;-0.4371;0.0011503;0;0.1584;-5.4958e-05;-2.0882e-07;54.337;0.38;51.471;1.2222;11.91
10;9.04014;0.62481255;142.285;626.6;24.22;0.000518;274.68;0.241;0.339;311.48;260.56;44.33;-6.398;1141.4;0.0119;-1.07e-05;0.2385;0.241;0.2857;62.652;-4244.9;-20.417;0.0091248;-5.844e-07;332.559;-0.4651;0.0012129;0;0.1596;-5.3092e-05;-2.2987e-07;57.469;0.38;50.212;1.2222;14.36
10;10.0386;0.70469386;142.285;610.1;23.2;0.000531;267.96;0.243;0.351;305.93;260.56;44.28;-5.682;1023.8;0.0104;-1e-05;0.2316;0.243;0.2857;39.564;-3638.6;-10.8;-0.00078227;3.2261e-06;322.824;-0.4792;0.0012448;0;0.1601;-5.1626e-05;-2.4762e-07;57.223;0.38;48.923;1.2222;15.04
10;8.86001;0.61040156;142.285;633.1;24.82;0.000514;276.82;0.242;0.334;313.15;260.56;44.31;-6.7183;1192.2;0.0125;-1.11e-05;0.2345;0.242;0.2857;56.257;-4099.4;-17.787;0.0066874;2.1253e-07;335.56;-0.4552;0.0011905;0;0.1593;-5.3681e-05;-2.2302e-07;57.823;0.38;50.974;1.2222;15.8
10;8.15377;0.55389868;142.285;613.2;23.41;0.00053;268.46;0.243;0.365;308.15;260.56;44.28;-6.0827;1082;0.0114;-1.07e-05;0.2315;0.243;0.2857;40.465;-3728.9;-11.065;-0.00088788;3.3247e-06;326.901;-0.4799;0.0012463;0;0.1605;-5.1366e-05;-2.4605e-07;58.26;0.38;49.923;1.2222;20.37
10;12.79313;0.92506999;142.285;581.4;21.9;0.000574;248.32;0.26;0.375;296.48;260.56;44.1;-3.9737;757.92;0.0069;-7.96e-06;0.2356;0.256;0.2857;15.164;-2983.7;-0.5218;-0.012202;8.0498e-06;303.057;-0.4815;0.0012529;0;0.1868;-0.00037996;2.5563e-07;56.183;0.38;47.325;1.2222;14.45
10;10.44819;0.73746352;142.285;601.3;22.7;0.00054;263.49;0.245;0.357;303.15;219.16;44.2;-5.1815;945.42;0.0094;-9.44e-06;0.2307;0.245;0.2857;11.059;-2927.2;1.0937;-0.013086;7.9386e-06;289.718;-0.3462;0.0010888;0;0.1643;-6.7744e-05;-2.3989e-07;57.332;0.38;48.203;1.2222;16.78
10;6.15634;0.39409471;142.285;612.8;21.55;0.000578;246.17;0.244;0.397;310.93;219.16;44.26;-5.6803;1034.3;0.0105;-1.01e-05;0.2278;0.24;0.2857;92.767;-5140.9;-32.519;0.019489;-3.87e-06;306.245;-0.3595;0.0011234;0;0.1661;-6.6127e-05;-2.3569e-07;59.314;0.38;49.802;1.2222;31.42
10;6.14776;0.39340806;142.285;606.9;21.55;0.000578;246.17;0.247;0.397;308.15;219.16;44.26;-5.5925;1012.6;0.0104;-1.02e-05;0.2281;0.241;0.2857;58.355;-4244.8;-18.307;0.0055537;1.2052e-06;300.845;-0.3598;0.0011243;0;0.166;-6.6332e-05;-2.4052e-07;59.244;0.38;49.661;1.2222;30.36
10;5.15995;0.31437922;142.285;612.8;22.4;0.000547;260.12;0.24;0.417;312.04;219.16;44.31;-5.9508;1071.3;0.0111;-1.07e-05;0.2311;0.24;0.2857;108.39;-5554.8;-38.975;0.025878;-6.1851e-06;308.822;-0.3633;0.0011335;0;0.1668;-6.5595e-05;-2.3797e-07;60.012;0.38;50.683;1.2222;25.91
10;6.73898;0.44070845;142.285;620.9;21.61;0.000579;245.74;0.242;0.365;310.93;219.16;44.29;-6.3541;1130;0.0119;-1.09e-05;0.2314;0.241;0.2857;57.36;-4165.2;-18.105;0.0063641;5.6007e-07;305.85;-0.3443;0.0010832;0;0.1643;-6.7277e-05;-2.23e-07;58.531;0.38;50.528;1.2222;22.03
10;7.22913;0.47992297;142.285;609.5;23.2;0.000579;245.74;0.265;0.382;307.59;219.16;44.27;-6.0959;1079.6;0.0115;-1.09e-05;0.2338;0.248;0.2857;43.0217;-3774.1;-12.1313;2.3027e-09;3.2271e-06;298.523;-0.3407;0.0010758;0;0.165;-6.7014e-05;-2.3502e-07;58.182;0.38;50.298;1.2222;25.14
10;6.74386;0.44109945;142.285;622.1;23.71;0.000526;270.5;0.241;0.365;311.48;219.16;44.28;-6.3627;1133;0.0119;-1.09e-05;0.231;0.241;0.2857;41.5309;-3762.1;-11.5778;2.6746e-08;2.8778e-06;306.866;-0.3439;0.0010821;0;0.1643;-6.7238e-05;-2.2205e-07;58.726;0.38;50.574;1.2222;21.31
10;7.42546;0.49563042;142.285;617.5;23.2;0.000538;264.47;0.243;0.371;310.37;219.16;44.26;-6.0281;1083.4;0.0112;-1.05e-05;0.2308;0.243;0.2857;42.5554;-3808.2;-11.9258;4.3807e-09;2.9717e-06;304.682;-0.3449;0.0010852;0;0.1648;-6.7022e-05;-2.2732e-07;58.909;0.38;50.016;1.2222;25.68
10;7.14487;0.47318188;142.285;590.3;21.48;0.00056;254.08;0.245;0.411;302.59;219.16;44.31;-4.4619;840.11;0.0079;-8.71e-06;0.2275;0.245;0.2857;47.0597;-3973;-13.4729;1.4007e-09;3.4768e-06;289.813;-0.3648;0.0011385;0;0.1667;-6.5885e-05;-2.5915e-07;59.285;0.38;48.431;1.2222;34.86
10;7.91138;0.53450615;142.285;600.3;22.19;0.000541;263;0.241;0.383;304.82;219.16;44.26;-5.0614;931.53;0.0092;-9.35e-06;0.2269;0.241;0.2857;35.7925;-3477.77;-9.5437;3.3736e-11;2.0536e-06;293.936;-0.3607;0.0011262;0;0.1655;-6.6796e-05;-2.4505e-07;57.938;0.38;48.6;1.2222;25.42
10;6.83806;0.4486356;142.285;604.1;21.89;0.00056;254.08;0.244;0.403;308.15;219.16;44.24;-5.1615;953.46;0.0094;-9.48e-06;0.2288;0.244;0.2857;46.06;-3971.6;-13.1204;8.0749e-10;3.3402e-06;300.038;-0.3582;0.0011212;0;0.1665;-6.5967e-05;-2.4484e-07;59.769;0.38;49.13;1.2222;30.84
10;5.84634;0.36929324;142.285;613.7;22.9;0.000538;264.47;0.241;0.391;310.37;219.16;44.29;-6.0269;1079.3;0.0113;-1.07e-05;0.2296;0.241;0.2857;43.83;-3870.9;-12.3664;2.3739e-09;3.1586e-06;304.922;-0.3546;0.0011104;0;0.1656;-6.6508e-05;-2.3318e-07;59.4;0.38;50.326;1.2222;26.47
10;9.00543;0.62203602;142.285;593.4;21.28;0.000573;248.32;0.247;0.396;303.71;219.16;44.16;-4.1162;800.4;0.007;-7.88e-06;0.229;0.247;0.2857;42.9149;-3785;-12.0433;3.8562e-09;3.0975e-06;291.021;-0.358;0.0011211;0;0.1664;-6.61e-05;-2.5504e-07;58.901;0.38;47.624;1.2222;30.62
10;8.32059;0.56724534;142.285;598;21.68;0.000559;254.53;0.244;0.389;304.82;219.16;44.18;-4.591;868.24;0.0081;-8.58e-06;0.2275;0.244;0.2857;58.7356;-4701.67;-17.3015;-3.99e-09;3.8749e-06;293.497;-0.3589;0.0011225;0;0.166;-6.6423e-05;-2.4897e-07;58.587;0.38;48.013;1.2222;30.88
10;7.83289;0.52822716;142.285;611.7;22.7;0.000546;260.6;0.244;0.378;308.71;219.16;44.25;-5.667;1028.2;0.0104;-1e-05;0.2302;0.244;0.2857;28.4361;-3165.05;-7.0067;-9.9963e-09;1.3193e-06;301.506;-0.348;0.0010938;0;0.1652;-6.6832e-05;-2.3369e-07;58.957;0.38;49.408;1.2222;27.7
10;7.90985;0.53438427;142.285;602.9;22.19;0.00055;258.7;0.243;0.383;305.93;219.16;44.2;-5.1268;944.46;0.0093;-9.38e-06;0.2298;0.243;0.2857;44.1493;-3843.6;-12.4821;2.4861e-09;3.1653e-06;295.893;-0.356;0.0011144;0;0.1655;-6.6724e-05;-2.4277e-07;58.6;0.38;48.648;1.2222;25.7
10;8.3199;0.56719019;142.285;594.5;21.68;0.000552;257.76;0.242;0.389;303.15;219.16;44.24;-4.4819;847.98;0.0079;-8.5e-06;0.2262;0.242;0.2857;44.5087;-3822.2;-12.6277;3.822e-09;3.29e-06;290.745;-0.3642;0.0011355;0;0.1659;-6.653e-05;-2.5206e-07;58.183;0.38;48.013;1.2222;26.94
10;5.22573;0.31964127;142.285;639.9;25.33;0.000501;284;0.239;0.346;316.48;191.46;44.34;-7.1286;1257.5;0.0134;-1.16e-05;0.2344;0.239;0.2857;72.717;-4574.9;-24.526;0.013099;-2.073e-06;302.418;-0.2625;0.0009685;0;0.1651;-7.5763e-05;-1.9644e-07;58.718;0.38;52.436;1.2222;21
10;3.10667;0.15010695;142.285;627.8;24.12;0.00051;278.99;0.236;0.377;314.26;219.16;44.31;-6.2685;1045.3;0.0124;-1.16e-05;0.2278;0.236;0.2857;72.482;-4600.8;-24.312;0.012372;-1.6299e-06;313.202;-0.352;0.0011021;0;0.1646;-6.6898e-05;-2.183e-07;59.435;0.38;51.842;1.2222;23.05
10;2.16401;0.07468925;142.285;618.8;23.3;0.000519;274.15;0.235;0.403;313.15;219.16;44.34;-6.0782;1009.1;0.0122;-1.17e-05;0.225;0.235;0.2857;89.699;-5084.6;-31.27;0.018468;-3.5895e-06;310.903;-0.3651;0.0011362;0;0.1659;-6.6211e-05;-2.2963e-07;59.983;0.38;51.504;1.2222;27.55
10;8.15183;0.5537439;142.285;614.4;23.41;0.000521;273.1;0.239;0.365;308.71;191.46;44.28;-6.0924;1085.4;0.0114;-1.07e-05;0.2309;0.239;0.2857;86.981;-4869.2;-30.383;0.018437;-3.7507e-06;286.505;-0.276;0.0010077;0;0.1666;-7.6778e-05;-2.1895e-07;57.466;0.38;49.923;1.2222;19.52
11;2.14978;0.06098334;156.312;622.87;19.61;0.00064;244.62;0.242;0.478;323.15;183.23;44.28;-5.0206;894.52;0.0096;-9.84e-06;0.2444;0.2545;0.2857;25;-3403.7;-5.4996;0;0;205.096;0.8952;-0.0024648;3.3134e-06;0.1664;-7.165e-05;-2.1962e-07;65.009;0.38;52.524;1.2222;23.36
11;3.08531;0.12261641;156.312;636.16;19.67;0.000641;244.24;0.238;0.448;327.59;215.65;44.26;-4.7797;883.16;0.0088;-8.87e-06;0.2441;0.2538;0.2857;24.38;-3383.1;-5.3122;0;0;195.647;0.9304;-0.0024683;3.1735e-06;0.1628;-6.0878e-05;-2.1749e-07;64.998;0.38;52.437;1.2222;26.59
11;3.08607;0.12266657;156.312;627.03;19.67;0.000641;244.24;0.241;0.448;323.15;215.65;44.26;-4.7175;859.37;0.0088;-9.06e-06;0.2441;0.2537;0.2857;24.663;-3357.6;-5.4123;0;0;190.96;0.9664;-0.0025962;3.3515e-06;0.1626;-6.1185e-05;-2.2415e-07;64.022;0.38;52.172;1.2222;26.23
11;2.45138;0.08085253;156.312;621.49;19.61;0.00064;244.62;0.243;0.478;322.59;183.23;44.24;-5.011;890.81;0.0096;-9.88e-06;0.2444;0.2569;0.2857;25.045;-3399.8;-5.5154;0;0;205.607;0.8913;-0.0024557;3.3045e-06;0.1663;-7.1749e-05;-2.206e-07;64.859;0.38;52.483;1.2222;34.57
11;7.30526;0.40062839;156.312;647.25;18.34;0.000685;228.53;0.233;0.432;328.71;185.65;44.48;-5.0728;1017.7;0.0084;-7.94e-06;0.2487;0.2503;0.2857;23.701;-3304.2;-5.1301;0;0;210.496;0.7541;-0.0019785;2.6753e-06;0.1632;-7.0916e-05;-1.9488e-07;63.37;0.38;52.047;1.2222;18.56
11;8.66818;0.49041798;156.312;651.51;19.95;0.000629;248.9;0.231;0.391;328.71;218.07;44.46;-4.8253;988.21;0.0077;-7.32e-06;0.2483;0.2501;0.2857;23.388;-3257.4;-5.0506;0;0;198.922;0.8065;-0.0020699;2.6894e-06;0.1597;-6.1798e-05;-1.9835e-07;62.371;0.38;51.719;1.2222;14.63
11;6.01586;0.31568226;156.312;624.99;19.81;0.000635;246.55;0.242;0.419;320.37;200.65;44.31;-4.9779;972.29;0.0086;-8.49e-06;0.2464;0.2549;0.2857;24.55;-3298.3;-5.4012;0;0;197.56;0.884;-0.0023863;3.17e-06;0.1628;-6.7141e-05;-2.172e-07;62.436;0.38;51.758;1.2222;20.37
11;5.12643;0.25708586;156.312;625.29;19.75;0.000634;246.94;0.24;0.449;322.59;168.23;44.3;-5.3181;1020.2;0.0094;-9.18e-06;0.2467;0.2585;0.2857;24.742;-3356.5;-5.4374;0;0;213.82;0.7958;-0.0021849;3.0203e-06;0.1664;-7.6707e-05;-2.1007e-07;63.886;0.38;52.23;1.2222;27.78
11;5.60648;0.28871217;156.312;637.52;19.81;0.000635;246.55;0.237;0.419;326.48;200.65;44.27;-5.1755;1018.9;0.0088;-8.47e-06;0.2464;0.2536;0.2857;24.162;-3332.3;-5.2642;0;0;202.677;0.845;-0.002242;2.9612e-06;0.163;-6.6454e-05;-2.0853e-07;63.748;0.38;52.118;1.2222;21.02
11;6.09211;0.32070591;156.312;630.56;19.81;0.000635;246.55;0.24;0.419;323.15;200.65;44.25;-5.0733;994.03;0.0087;-8.49e-06;0.2464;0.2589;0.2857;24.376;-3313.4;-5.3395;0;0;202.011;0.8502;-0.0022722;3.0128e-06;0.1629;-6.6837e-05;-2.1328e-07;63.019;0.38;51.919;1.2222;25.83
11;6.11796;0.32240838;156.312;621.14;19.75;0.000634;246.94;0.242;0.449;320.37;168.23;44.2;-5.2466;1003.8;0.0093;-9.19e-06;0.2467;0.2633;0.2857;24.875;-3345;-5.4845;0;0;214.104;0.7934;-0.0021863;3.0304e-06;0.1664;-7.7082e-05;-2.1288e-07;63.442;0.38;52.108;1.2222;35.8
11;5.43083;0.27714046;156.312;621.14;19.75;0.000634;246.94;0.242;0.449;320.37;168.23;44.22;-5.2466;1003.8;0.0093;-9.19e-06;0.2467;0.2606;0.2857;24.875;-3345;-5.4845;0;0;212.997;0.8019;-0.0022127;3.0657e-06;0.1664;-7.7082e-05;-2.1288e-07;63.442;0.38;52.108;1.2222;30.36
11;6.29435;0.33402911;156.312;630.56;19.81;0.000635;246.55;0.24;0.419;323.15;200.65;44.26;-5.0733;994.03;0.0087;-8.49e-06;0.2464;0.2554;0.2857;24.376;-3313.4;-5.3395;0;0;200.396;0.8623;-0.0023087;3.0595e-06;0.1629;-6.6837e-05;-2.1328e-07;63.019;0.38;51.919;1.2222;26.86
11;7.10038;0.38713066;156.312;624.99;19.81;0.000635;246.55;0.242;0.419;320.37;200.65;44.27;-4.9779;972.29;0.0086;-8.49e-06;0.2464;0.2579;0.2857;24.55;-3298.3;-5.4012;0;0;198.998;0.8731;-0.0023535;3.1277e-06;0.1628;-6.7141e-05;-2.172e-07;62.436;0.38;51.758;1.2222;31.67
11;7.42867;0.40875851;156.312;623.65;19.89;0.000628;249.3;0.241;0.421;319.82;153.23;44.4;-5.0499;979.37;0.0088;-8.66e-06;0.2491;0.2595;0.2857;24.616;-3298.3;-5.4217;0;0;218.362;0.7281;-0.0020071;2.8599e-06;0.1663;-8.1697e-05;-2.0367e-07;62.345;0.38;51.827;1.2222;20.46
11;9.39494;0.53829746;156.312;623.44;19.95;0.000629;248.9;0.242;0.391;318.15;185.65;44.36;-4.7058;931.07;0.0079;-7.95e-06;0.2487;0.2615;0.2857;24.424;-3240.8;-5.3854;0;0;205.726;0.7898;-0.0021332;2.9206e-06;0.1628;-7.2668e-05;-2.1023e-07;60.927;0.38;51.368;1.2222;16.88
11;8.40254;0.47291758;156.312;634.64;19.95;0.000629;248.9;0.237;0.391;323.15;185.65;44.33;-4.9042;975.33;0.0082;-7.98e-06;0.2487;0.2543;0.2857;24.076;-3270.5;-5.2622;0;0;207.242;0.7781;-0.002075;2.8235e-06;0.163;-7.184e-05;-2.0278e-07;62.076;0.38;51.69;1.2222;16.86
11;8.41731;0.47389086;156.312;616.7;19.89;0.000628;249.3;0.243;0.421;316.48;153.23;44.25;-4.9122;949.64;0.0085;-8.64e-06;0.2491;0.2642;0.2857;24.841;-3279.5;-5.5015;0;0;217.542;0.734;-0.0020397;2.9183e-06;0.1662;-8.2446e-05;-2.0822e-07;61.616;0.38;51.624;1.2222;21.31
11;4.44664;0.21230151;156.312;628.05;19.75;0.000634;246.94;0.239;0.449;323.71;168.23;44.32;-5.3615;1030.6;0.0095;-9.17e-06;0.2467;0.2561;0.2857;24.654;-3364.2;-5.4064;0;0;213.942;0.795;-0.0021768;3.0039e-06;0.1664;-7.6458e-05;-2.0823e-07;64.182;0.38;52.311;1.2222;24.94
11;5.13238;0.25747786;156.312;625.29;19.75;0.000634;246.94;0.24;0.449;322.59;168.23;44.26;-5.3181;1020.2;0.0094;-9.18e-06;0.2467;0.2585;0.2857;24.742;-3356.5;-5.4374;0;0;213.82;0.7958;-0.0021849;3.0203e-06;0.1664;-7.6707e-05;-2.1007e-07;63.886;0.38;52.23;1.2222;23.9
